中文名,英文名,等级,等级内序号,海克斯名称
蛮族之王,Tryndamere,棱彩,10,歌利亚巨人
蛮族之王,Tryndamere,棱彩,11,物法皆修
蛮族之王,Tryndamere,棱彩,12,终极刷新
蛮族之王,Tryndamere,棱彩,13,质变：混沌
蛮族之王,Tryndamere,棱彩,14,砍伤
蛮族之王,Tryndamere,棱彩,15,最终形态
蛮族之王,Tryndamere,棱彩,16,无限循环往复
蛮族之王,Tryndamere,棱彩,17,地狱三头犬
蛮族之王,Tryndamere,棱彩,18,大地苏醒
蛮族之王,Tryndamere,棱彩,19,珠光护手
蛮族之王,Tryndamere,棱彩,20,量子计算
蛮族之王,Tryndamere,棱彩,21,连拨击锤
蛮族之王,Tryndamere,棱彩,22,史上最大雪球
蛮族之王,Tryndamere,棱彩,23,终极唤醒
蛮族之王,Tryndamere,棱彩,24,舞会女王
蛮族之王,Tryndamere,棱彩,25,扳机炼狱
蛮族之王,Tryndamere,棱彩,26,飞身踢
蛮族之王,Tryndamere,黄金,1,魔鬼之舞
蛮族之王,Tryndamere,黄金,2,裁决使
蛮族之王,Tryndamere,黄金,3,火上浇油
蛮族之王,Tryndamere,黄金,4,闪电打击
蛮族之王,Tryndamere,黄金,5,更万用的瞄准镜
蛮族之王,Tryndamere,黄金,6,灵魂虹吸
蛮族之王,Tryndamere,黄金,7,穿针引线
蛮族之王,Tryndamere,黄金,8,接二连三
蛮族之王,Tryndamere,黄金,9,会心治疗
蛮族之王,Tryndamere,黄金,10,质变：棱彩阶
蛮族之王,Tryndamere,黄金,11,罪恶快感
蛮族之王,Tryndamere,黄金,12,夜狩
蛮族之王,Tryndamere,黄金,13,升级：无尽之刃
蛮族之王,Tryndamere,黄金,14,升级：狂妄
蛮族之王,Tryndamere,黄金,15,吸血习性
蛮族之王,Tryndamere,黄金,16,缩小引擎
蛮族之王,Tryndamere,黄金,17,双发快射
蛮族之王,Tryndamere,黄金,18,关键暴击
蛮族之王,Tryndamere,黄金,19,狂徒豪气
蛮族之王,Tryndamere,黄金,20,缩小射线
蛮族之王,Tryndamere,黄金,21,面包和奶酪
蛮族之王,Tryndamere,黄金,22,任务：钢化你心
蛮族之王,Tryndamere,黄金,23,杀戮时间到了
蛮族之王,Tryndamere,黄金,24,心灵净化
蛮族之王,Tryndamere,黄金,25,坦克引擎
蛮族之王,Tryndamere,黄金,26,捐赠
蛮族之王,Tryndamere,黄金,27,红包
蛮族之王,Tryndamere,黄金,28,最终都市列车
蛮族之王,Tryndamere,黄金,29,升级：耀光
蛮族之王,Tryndamere,黄金,30,尖端发明家
蛮族之王,Tryndamere,黄金,31,虚幻武器
蛮族之王,Tryndamere,黄金,32,坚韧
蛮族之王,Tryndamere,黄金,33,古式佳酿
蛮族之王,Tryndamere,黄金,34,循环往复
蛮族之王,Tryndamere,黄金,35,无休回复
蛮族之王,Tryndamere,黄金,36,易损
蛮族之王,Tryndamere,黄金,37,闪现向前
蛮族之王,Tryndamere,黄金,38,神射法师
蛮族之王,Tryndamere,黄金,39,一板一眼
蛮族之王,Tryndamere,黄金,40,神圣干预
蛮族之王,Tryndamere,黄金,41,作弊：我能回城！
蛮族之王,Tryndamere,黄金,42,升级：雪球
蛮族之王,Tryndamere,黄金,43,雪球扭蛋机
蛮族之王,Tryndamere,黄金,44,弹球
蛮族之王,Tryndamere,黄金,45,超凡邪恶
蛮族之王,Tryndamere,黄金,46,生机迸发
蛮族之王,Tryndamere,黄金,47,咏叹奏鸣
蛮族之王,Tryndamere,白银,1,灵巧
蛮族之王,Tryndamere,白银,2,暗影疾奔
蛮族之王,Tryndamere,白银,3,渴血
蛮族之王,Tryndamere,白银,4,万用瞄准镜
蛮族之王,Tryndamere,白银,5,升级：收集者
蛮族之王,Tryndamere,白银,6,狂热者
蛮族之王,Tryndamere,白银,7,大力
蛮族之王,Tryndamere,白银,8,炼狱龙魂
蛮族之王,Tryndamere,白银,9,点亮他们！
蛮族之王,Tryndamere,白银,10,残暴之力
蛮族之王,Tryndamere,白银,11,台风
蛮族之王,Tryndamere,白银,12,自我毁灭
蛮族之王,Tryndamere,白银,13,终极不可阻挡
蛮族之王,Tryndamere,白银,14,魔法转物理
蛮族之王,Tryndamere,白银,15,旋转至胜
蛮族之王,Tryndamere,白银,16,质变：黄金阶
蛮族之王,Tryndamere,白银,17,练腿日
蛮族之王,Tryndamere,白银,18,快中求稳
蛮族之王,Tryndamere,白银,19,速度恶魔
蛮族之王,Tryndamere,白银,20,由暴生急
蛮族之王,Tryndamere,白银,21,杀意翻涌
蛮族之王,Tryndamere,白银,22,俯冲轰炸
蛮族之王,Tryndamere,白银,23,急救用具
蛮族之王,Tryndamere,白银,24,会心防御
蛮族之王,Tryndamere,白银,25,重量级打击手
蛮族之王,Tryndamere,白银,26,刃下生风
蛮族之王,Tryndamere,白银,27,逃跑计划
蛮族之王,Tryndamere,白银,28,负重爆气
卡牌大师,TwistedFate,棱彩,1,尤里卡
卡牌大师,TwistedFate,棱彩,2,珠光护手
卡牌大师,TwistedFate,棱彩,3,物法皆修
卡牌大师,TwistedFate,棱彩,4,精准奇才
卡牌大师,TwistedFate,棱彩,5,任务：沃格勒特的巫师帽
卡牌大师,TwistedFate,棱彩,6,巨人杀手
卡牌大师,TwistedFate,棱彩,7,回归基本功
卡牌大师,TwistedFate,棱彩,8,炼狱导管
卡牌大师,TwistedFate,棱彩,9,踢踏舞
卡牌大师,TwistedFate,棱彩,10,最万用的瞄准镜
卡牌大师,TwistedFate,棱彩,11,连拨击锤
卡牌大师,TwistedFate,棱彩,12,质变：混沌
卡牌大师,TwistedFate,棱彩,13,残忍
卡牌大师,TwistedFate,棱彩,14,无限循环往复
卡牌大师,TwistedFate,棱彩,15,当心小蛋糕！
卡牌大师,TwistedFate,棱彩,16,虚空裂隙
卡牌大师,TwistedFate,棱彩,17,双刀流
卡牌大师,TwistedFate,棱彩,18,玻璃大炮
卡牌大师,TwistedFate,棱彩,19,不祥契约
卡牌大师,TwistedFate,棱彩,20,夺金
卡牌大师,TwistedFate,黄金,1,裁决使
卡牌大师,TwistedFate,黄金,2,有始有终
卡牌大师,TwistedFate,黄金,3,基石法师
卡牌大师,TwistedFate,黄金,4,更万用的瞄准镜
卡牌大师,TwistedFate,黄金,5,穿针引线
卡牌大师,TwistedFate,黄金,6,老练狙神
卡牌大师,TwistedFate,黄金,7,神射法师
卡牌大师,TwistedFate,黄金,8,魔法飞弹
卡牌大师,TwistedFate,黄金,9,质变：棱彩阶
卡牌大师,TwistedFate,黄金,10,吸血习性
卡牌大师,TwistedFate,黄金,11,暴击飞弹
卡牌大师,TwistedFate,黄金,12,缩小引擎
卡牌大师,TwistedFate,黄金,13,超凡邪恶
卡牌大师,TwistedFate,黄金,14,红包
卡牌大师,TwistedFate,黄金,15,祖母的辣椒油
卡牌大师,TwistedFate,黄金,16,魄罗爆破手
卡牌大师,TwistedFate,黄金,17,关键暴击
卡牌大师,TwistedFate,黄金,18,闪电打击
卡牌大师,TwistedFate,黄金,19,回力OK镖
卡牌大师,TwistedFate,黄金,20,古式佳酿
卡牌大师,TwistedFate,黄金,21,循环往复
卡牌大师,TwistedFate,黄金,22,面包和黄油
卡牌大师,TwistedFate,黄金,23,面包和果酱
卡牌大师,TwistedFate,黄金,24,超强大脑
卡牌大师,TwistedFate,黄金,25,溢流
卡牌大师,TwistedFate,黄金,26,暴击律动
卡牌大师,TwistedFate,黄金,27,心灵净化
卡牌大师,TwistedFate,黄金,28,吞噬灵魂
卡牌大师,TwistedFate,黄金,29,捐赠
卡牌大师,TwistedFate,黄金,30,咏叹奏鸣
卡牌大师,TwistedFate,黄金,31,升级：耀光
卡牌大师,TwistedFate,黄金,32,尖端发明家
卡牌大师,TwistedFate,黄金,33,虚幻武器
卡牌大师,TwistedFate,黄金,34,火上浇油
卡牌大师,TwistedFate,黄金,35,灵魂虹吸
卡牌大师,TwistedFate,黄金,36,易损
卡牌大师,TwistedFate,黄金,37,急急小子
卡牌大师,TwistedFate,黄金,38,接二连三
卡牌大师,TwistedFate,黄金,39,神圣干预
卡牌大师,TwistedFate,黄金,40,作弊：我能回城！
卡牌大师,TwistedFate,黄金,41,罪恶快感
卡牌大师,TwistedFate,黄金,42,升级：雪球
卡牌大师,TwistedFate,黄金,43,升级：无尽之刃
卡牌大师,TwistedFate,黄金,44,升级：狂妄
卡牌大师,TwistedFate,黄金,45,雪球扭蛋机
卡牌大师,TwistedFate,黄金,46,弹球
卡牌大师,TwistedFate,黄金,47,最终都市列车
卡牌大师,TwistedFate,黄金,48,双发快射
卡牌大师,TwistedFate,白银,1,巫师式思考
卡牌大师,TwistedFate,白银,2,扇巴掌
卡牌大师,TwistedFate,白银,3,物理转魔法
卡牌大师,TwistedFate,白银,4,火狐
卡牌大师,TwistedFate,白银,5,帽上加帽
卡牌大师,TwistedFate,白银,6,速度恶魔
卡牌大师,TwistedFate,白银,7,双生火焰
卡牌大师,TwistedFate,白银,8,负重爆气
卡牌大师,TwistedFate,白银,9,霸符兄弟
卡牌大师,TwistedFate,白银,10,炼狱龙魂
卡牌大师,TwistedFate,白银,11,点亮他们！
卡牌大师,TwistedFate,白银,12,由心及物
卡牌大师,TwistedFate,白银,13,台风
卡牌大师,TwistedFate,白银,14,家园卫士
卡牌大师,TwistedFate,白银,15,万用瞄准镜
卡牌大师,TwistedFate,白银,16,质变：黄金阶
卡牌大师,TwistedFate,白银,17,升级：中娅
卡牌大师,TwistedFate,白银,18,升级：收集者
卡牌大师,TwistedFate,白银,19,狂热者
卡牌大师,TwistedFate,白银,20,灵巧
卡牌大师,TwistedFate,白银,21,冰寒
卡牌大师,TwistedFate,白银,22,海洋龙魂
卡牌大师,TwistedFate,白银,23,魔法转物理
卡牌大师,TwistedFate,白银,24,练腿日
卡牌大师,TwistedFate,白银,25,坚若磐石
卡牌大师,TwistedFate,白银,26,海克斯科技龙魂
卡牌大师,TwistedFate,白银,27,注魔
瘟疫之源,Twitch,棱彩,1,物法皆修
瘟疫之源,Twitch,棱彩,2,战争交响乐
瘟疫之源,Twitch,棱彩,3,踢踏舞
瘟疫之源,Twitch,棱彩,4,最万用的瞄准镜
瘟疫之源,Twitch,棱彩,5,巨人杀手
瘟疫之源,Twitch,棱彩,6,连拨击锤
瘟疫之源,Twitch,棱彩,7,双刀流
瘟疫之源,Twitch,棱彩,8,炼狱导管
瘟疫之源,Twitch,棱彩,9,珠光护手
瘟疫之源,Twitch,棱彩,10,秘术冲拳
瘟疫之源,Twitch,棱彩,11,质变：混沌
瘟疫之源,Twitch,棱彩,12,地狱三头犬
瘟疫之源,Twitch,棱彩,13,你摸不到
瘟疫之源,Twitch,棱彩,14,尤里卡
瘟疫之源,Twitch,棱彩,15,精准奇才
瘟疫之源,Twitch,棱彩,16,终极刷新
瘟疫之源,Twitch,棱彩,17,亮出你的剑
瘟疫之源,Twitch,棱彩,18,任务：海牛阿福的勇士
瘟疫之源,Twitch,棱彩,19,任务：沃格勒特的巫师帽
瘟疫之源,Twitch,棱彩,20,精怪魔法
瘟疫之源,Twitch,棱彩,21,玻璃大炮
瘟疫之源,Twitch,棱彩,22,不祥契约
瘟疫之源,Twitch,棱彩,23,夺金
瘟疫之源,Twitch,棱彩,24,终极唤醒
瘟疫之源,Twitch,棱彩,25,无限循环往复
瘟疫之源,Twitch,棱彩,26,当心小蛋糕！
瘟疫之源,Twitch,棱彩,27,虚空裂隙
瘟疫之源,Twitch,棱彩,28,飞身踢
瘟疫之源,Twitch,黄金,1,裁决使
瘟疫之源,Twitch,黄金,2,火上浇油
瘟疫之源,Twitch,黄金,3,闪电打击
瘟疫之源,Twitch,黄金,4,更万用的瞄准镜
瘟疫之源,Twitch,黄金,5,穿针引线
瘟疫之源,Twitch,黄金,6,接二连三
瘟疫之源,Twitch,黄金,7,神射法师
瘟疫之源,Twitch,黄金,8,魔法飞弹
瘟疫之源,Twitch,黄金,9,杀戮时间到了
瘟疫之源,Twitch,黄金,10,质变：棱彩阶
瘟疫之源,Twitch,黄金,11,罪恶快感
瘟疫之源,Twitch,黄金,12,暴击律动
瘟疫之源,Twitch,黄金,13,升级：无尽之刃
瘟疫之源,Twitch,黄金,14,吸血习性
瘟疫之源,Twitch,黄金,15,暴击飞弹
瘟疫之源,Twitch,黄金,16,超凡邪恶
瘟疫之源,Twitch,黄金,17,有始有终
瘟疫之源,Twitch,黄金,18,关键暴击
瘟疫之源,Twitch,黄金,19,缩小射线
瘟疫之源,Twitch,黄金,20,灵魂虹吸
瘟疫之源,Twitch,黄金,21,易损
瘟疫之源,Twitch,黄金,22,升级：狂妄
瘟疫之源,Twitch,黄金,23,心灵净化
瘟疫之源,Twitch,黄金,24,缩小引擎
瘟疫之源,Twitch,黄金,25,捐赠
瘟疫之源,Twitch,黄金,26,红包
瘟疫之源,Twitch,黄金,27,祖母的辣椒油
瘟疫之源,Twitch,黄金,28,双发快射
瘟疫之源,Twitch,黄金,29,虚幻武器
瘟疫之源,Twitch,黄金,30,回力OK镖
瘟疫之源,Twitch,黄金,31,循环往复
瘟疫之源,Twitch,黄金,32,会心治疗
瘟疫之源,Twitch,黄金,33,面包和奶酪
瘟疫之源,Twitch,黄金,34,作弊：我能回城！
瘟疫之源,Twitch,黄金,35,最终都市列车
瘟疫之源,Twitch,黄金,36,魄罗爆破手
瘟疫之源,Twitch,黄金,37,咏叹奏鸣
瘟疫之源,Twitch,黄金,38,升级：耀光
瘟疫之源,Twitch,白银,1,灵巧
瘟疫之源,Twitch,白银,2,点亮他们！
瘟疫之源,Twitch,白银,3,台风
瘟疫之源,Twitch,白银,4,渴血
瘟疫之源,Twitch,白银,5,万用瞄准镜
瘟疫之源,Twitch,白银,6,升级：收集者
瘟疫之源,Twitch,白银,7,狂热者
瘟疫之源,Twitch,白银,8,大力
瘟疫之源,Twitch,白银,9,冰寒
瘟疫之源,Twitch,白银,10,巫师式思考
瘟疫之源,Twitch,白银,11,物理转魔法
瘟疫之源,Twitch,白银,12,魔法转物理
瘟疫之源,Twitch,白银,13,质变：黄金阶
瘟疫之源,Twitch,白银,14,速度恶魔
瘟疫之源,Twitch,白银,15,双生火焰
瘟疫之源,Twitch,白银,16,霸符兄弟
瘟疫之源,Twitch,白银,17,侵蚀
瘟疫之源,Twitch,白银,18,炼狱龙魂
瘟疫之源,Twitch,白银,19,会心防御
瘟疫之源,Twitch,白银,20,残暴之力
瘟疫之源,Twitch,白银,21,家园卫士
瘟疫之源,Twitch,白银,22,终极不可阻挡
瘟疫之源,Twitch,白银,23,练腿日
瘟疫之源,Twitch,白银,24,火狐
瘟疫之源,Twitch,白银,25,活力再生
瘟疫之源,Twitch,白银,26,逃跑计划
瘟疫之源,Twitch,白银,27,帽上加帽
瘟疫之源,Twitch,白银,28,海克斯科技龙魂
瘟疫之源,Twitch,白银,29,负重爆气
瘟疫之源,Twitch,白银,30,由暴生急
兽灵行者,Udyr,棱彩,1,歌利亚巨人
兽灵行者,Udyr,棱彩,2,炼狱导管
兽灵行者,Udyr,棱彩,3,珠光护手
兽灵行者,Udyr,棱彩,4,巨人杀手
兽灵行者,Udyr,棱彩,5,最终形态
兽灵行者,Udyr,棱彩,6,物法皆修
兽灵行者,Udyr,棱彩,7,最万用的瞄准镜
兽灵行者,Udyr,棱彩,8,质变：混沌
兽灵行者,Udyr,棱彩,9,小丑学院
兽灵行者,Udyr,棱彩,10,史上最大雪球
兽灵行者,Udyr,棱彩,11,无限循环往复
兽灵行者,Udyr,棱彩,12,虚空裂隙
兽灵行者,Udyr,棱彩,13,飞身踢
兽灵行者,Udyr,棱彩,14,利刃华尔兹
兽灵行者,Udyr,棱彩,15,尤里卡
兽灵行者,Udyr,棱彩,16,慢炖
兽灵行者,Udyr,棱彩,17,踢踏舞
兽灵行者,Udyr,棱彩,18,任务：沃格勒特的巫师帽
兽灵行者,Udyr,棱彩,19,双刀流
兽灵行者,Udyr,棱彩,20,不祥契约
兽灵行者,Udyr,棱彩,21,任务：艾卡西亚的陷落
兽灵行者,Udyr,棱彩,22,神圣雪球
兽灵行者,Udyr,棱彩,23,地狱三头犬
兽灵行者,Udyr,棱彩,24,舞会女王
兽灵行者,Udyr,棱彩,25,当心小蛋糕！
兽灵行者,Udyr,黄金,1,裁决使
兽灵行者,Udyr,黄金,2,有始有终
兽灵行者,Udyr,黄金,3,更万用的瞄准镜
兽灵行者,Udyr,黄金,4,穿针引线
兽灵行者,Udyr,黄金,5,易损
兽灵行者,Udyr,黄金,6,神射法师
兽灵行者,Udyr,黄金,7,魔法飞弹
兽灵行者,Udyr,黄金,8,任务：钢化你心
兽灵行者,Udyr,黄金,9,质变：棱彩阶
兽灵行者,Udyr,黄金,10,溢流
兽灵行者,Udyr,黄金,11,升级：狂妄
兽灵行者,Udyr,黄金,12,吸血习性
兽灵行者,Udyr,黄金,13,坦克引擎
兽灵行者,Udyr,黄金,14,缩小引擎
兽灵行者,Udyr,黄金,15,吞噬灵魂
兽灵行者,Udyr,黄金,16,捐赠
兽灵行者,Udyr,黄金,17,超凡邪恶
兽灵行者,Udyr,黄金,18,红包
兽灵行者,Udyr,黄金,19,祖母的辣椒油
兽灵行者,Udyr,黄金,20,星界躯体
兽灵行者,Udyr,黄金,21,虚幻武器
兽灵行者,Udyr,黄金,22,闪电打击
兽灵行者,Udyr,黄金,23,坚韧
兽灵行者,Udyr,黄金,24,古式佳酿
兽灵行者,Udyr,黄金,25,会心治疗
兽灵行者,Udyr,黄金,26,罪恶快感
兽灵行者,Udyr,黄金,27,升级：雪球
兽灵行者,Udyr,黄金,28,雪球扭蛋机
兽灵行者,Udyr,黄金,29,心灵净化
兽灵行者,Udyr,黄金,30,弹球
兽灵行者,Udyr,黄金,31,最终都市列车
兽灵行者,Udyr,黄金,32,咏叹奏鸣
兽灵行者,Udyr,黄金,33,升级：耀光
兽灵行者,Udyr,黄金,34,魔鬼之舞
兽灵行者,Udyr,黄金,35,火上浇油
兽灵行者,Udyr,黄金,36,关键暴击
兽灵行者,Udyr,黄金,37,基石法师
兽灵行者,Udyr,黄金,38,循环往复
兽灵行者,Udyr,黄金,39,缩小射线
兽灵行者,Udyr,黄金,40,灵魂虹吸
兽灵行者,Udyr,黄金,41,接二连三
兽灵行者,Udyr,黄金,42,不动如山
兽灵行者,Udyr,黄金,43,超强大脑
兽灵行者,Udyr,黄金,44,一板一眼
兽灵行者,Udyr,黄金,45,神圣干预
兽灵行者,Udyr,黄金,46,作弊：我能回城！
兽灵行者,Udyr,黄金,47,升级：无尽之刃
兽灵行者,Udyr,黄金,48,魄罗爆破手
兽灵行者,Udyr,白银,1,冰寒
兽灵行者,Udyr,白银,2,扇巴掌
兽灵行者,Udyr,白银,3,渴血
兽灵行者,Udyr,白银,4,质变：黄金阶
兽灵行者,Udyr,白银,5,狂热者
兽灵行者,Udyr,白银,6,俯冲轰炸
兽灵行者,Udyr,白银,7,侵蚀
兽灵行者,Udyr,白银,8,炼狱龙魂
兽灵行者,Udyr,白银,9,巫师式思考
兽灵行者,Udyr,白银,10,自我毁灭
兽灵行者,Udyr,白银,11,万用瞄准镜
兽灵行者,Udyr,白银,12,物理转魔法
兽灵行者,Udyr,白银,13,火狐
兽灵行者,Udyr,白银,14,强力护盾
兽灵行者,Udyr,白银,15,升级：收集者
兽灵行者,Udyr,白银,16,速度恶魔
兽灵行者,Udyr,白银,17,灵巧
兽灵行者,Udyr,白银,18,冰霜 幽灵
兽灵行者,Udyr,白银,19,由心及物
兽灵行者,Udyr,白银,20,海洋龙魂
兽灵行者,Udyr,白银,21,残暴之力
兽灵行者,Udyr,白银,22,台风
兽灵行者,Udyr,白银,23,重量级打击手
兽灵行者,Udyr,白银,24,魔法转物理
兽灵行者,Udyr,白银,25,练腿日
兽灵行者,Udyr,白银,26,升级：献祭
兽灵行者,Udyr,白银,27,逃跑计划
兽灵行者,Udyr,白银,28,帽上加帽
兽灵行者,Udyr,白银,29,双生火焰
兽灵行者,Udyr,白银,30,负重爆气
无畏战车,Urgot,棱彩,1,歌利亚巨人
无畏战车,Urgot,棱彩,2,踢踏舞
无畏战车,Urgot,棱彩,3,亮出你的剑
无畏战车,Urgot,棱彩,4,连拨击锤
无畏战车,Urgot,棱彩,5,飞身踢
无畏战车,Urgot,棱彩,6,利刃华尔兹
无畏战车,Urgot,棱彩,7,秘术冲拳
无畏战车,Urgot,棱彩,8,量子计算
无畏战车,Urgot,棱彩,9,慢炖
无畏战车,Urgot,棱彩,10,战争交响乐
无畏战车,Urgot,棱彩,11,最万用的瞄准镜
无畏战车,Urgot,棱彩,12,巨人杀手
无畏战车,Urgot,棱彩,13,双刀流
无畏战车,Urgot,棱彩,14,质变：混沌
无畏战车,Urgot,棱彩,15,无限循环往复
无畏战车,Urgot,棱彩,16,扳机炼狱
无畏战车,Urgot,棱彩,17,巨像的勇气
无畏战车,Urgot,棱彩,18,珠光护手
无畏战车,Urgot,棱彩,19,终极刷新
无畏战车,Urgot,棱彩,20,小丑学院
无畏战车,Urgot,棱彩,21,蛋白粉奶昔
无畏战车,Urgot,棱彩,22,史上最大雪球
无畏战车,Urgot,棱彩,23,神圣雪球
无畏战车,Urgot,棱彩,24,地狱三头犬
无畏战车,Urgot,棱彩,25,当心小蛋糕！
无畏战车,Urgot,黄金,1,星界躯体
无畏战车,Urgot,黄金,2,火上浇油
无畏战车,Urgot,黄金,3,坚韧
无畏战车,Urgot,黄金,4,更万用的瞄准镜
无畏战车,Urgot,黄金,5,缩小射线
无畏战车,Urgot,黄金,6,接二连三
无畏战车,Urgot,黄金,7,任务：钢化你心
无畏战车,Urgot,黄金,8,质变：棱彩阶
无畏战车,Urgot,黄金,9,一板一眼
无畏战车,Urgot,黄金,10,升级：狂妄
无畏战车,Urgot,黄金,11,吸血习性
无畏战车,Urgot,黄金,12,坦克引擎
无畏战车,Urgot,黄金,13,缩小引擎
无畏战车,Urgot,黄金,14,吞噬灵魂
无畏战车,Urgot,黄金,15,尖端发明家
无畏战车,Urgot,黄金,16,裁决使
无畏战车,Urgot,黄金,17,闪电打击
无畏战车,Urgot,黄金,18,古式佳酿
无畏战车,Urgot,黄金,19,无休回复
无畏战车,Urgot,黄金,20,穿针引线
无畏战车,Urgot,黄金,21,会心治疗
无畏战车,Urgot,黄金,22,魔法飞弹
无畏战车,Urgot,黄金,23,不动如山
无畏战车,Urgot,黄金,24,神圣干预
无畏战车,Urgot,黄金,25,罪恶快感
无畏战车,Urgot,黄金,26,暴击律动
无畏战车,Urgot,黄金,27,心灵净化
无畏战车,Urgot,黄金,28,暴击飞弹
无畏战车,Urgot,黄金,29,捐赠
无畏战车,Urgot,黄金,30,红包
无畏战车,Urgot,黄金,31,最终都市列车
无畏战车,Urgot,黄金,32,咏叹奏鸣
无畏战车,Urgot,黄金,33,黎明使者的坚决
无畏战车,Urgot,黄金,34,虚幻武器
无畏战车,Urgot,黄金,35,回力OK镖
无畏战车,Urgot,黄金,36,循环往复
无畏战车,Urgot,黄金,37,易损
无畏战车,Urgot,黄金,38,面包和奶酪
无畏战车,Urgot,黄金,39,溢流
无畏战车,Urgot,黄金,40,作弊：我能回城！
无畏战车,Urgot,黄金,41,升级：雪球
无畏战车,Urgot,黄金,42,升级：无尽之刃
无畏战车,Urgot,黄金,43,雪球扭蛋机
无畏战车,Urgot,黄金,44,弹球
无畏战车,Urgot,黄金,45,生机迸发
无畏战车,Urgot,黄金,46,魄罗爆破手
无畏战车,Urgot,白银,1,点亮他们！
无畏战车,Urgot,白银,2,台风
无畏战车,Urgot,白银,3,扇巴掌
无畏战车,Urgot,白银,4,渴血
无畏战车,Urgot,白银,5,重量级打击手
无畏战车,Urgot,白银,6,大力
无畏战车,Urgot,白银,7,俯冲轰炸
无畏战车,Urgot,白银,8,侵蚀
无畏战车,Urgot,白银,9,冰霜 幽灵
无畏战车,Urgot,白银,10,炼狱龙魂
无畏战车,Urgot,白银,11,山脉龙魂
